"actor","text","season","episode","title"
"Theon","Why did we have to come here?","06","07","The Broken Man"
"Yara","Some of us still like it. Have a drink at least.","06","07","The Broken Man"
"Theon","I don't want one.","06","07","The Broken Man"
"Yara","Don't go far, love.","06","07","The Broken Man"
"Yara","I'll find you in a bit.","06","07","The Broken Man"
"Yara","Nothing on the Iron Islands has an ass like that. Doesn't interest you anymore?","06","07","The Broken Man"
"Yara","I'm sorry. I won't joke about it. I'll never hurt you, little brother. Don't you know that?","06","07","The Broken Man"
"Theon","You think Uncle Euron's hunting for us?","06","07","The Broken Man"
"Yara","Of course he is. As long as we're alive, we're a threat.","06","07","The Broken Man"
"Theon","He'll find us.","06","07","The Broken Man"
"Yara","It's a great big world and we have fast ships. Drink.","06","07","The Broken Man"
"Theon","I don't want any.","06","07","The Broken Man"
"Yara","I don't care what you want. Drink.","06","07","The Broken Man"
"Yara","Drink it all.","06","07","The Broken Man"
"Yara","You're Ironborn, Theon. I know you've had some bad years.","06","07","The Broken Man"
"Theon","Some bad years?","06","07","The Broken Man"
"Yara","But I'm tired of watching you cower like a b*at dog. Drink the g*dd*mn ale.","06","07","The Broken Man"
"Yara","Now listen to me. I need you. The real Theon Greyjoy, not this rat shit pretender. Can you find him for me? Drink.","06","07","The Broken Man"
"Yara","You escaped, do you hear me? You got away and you're never going back. We'll get justice for you.","06","07","The Broken Man"
"Theon","If I got justice, my burnt body would hang over the gates of Winterfell.","06","07","The Broken Man"
"Yara","f*ck justice, then. We'll get revenge. Drink.","06","07","The Broken Man"
"Yara","Listen to me. If you're so broken that there's no coming back, take a kn*fe and cut your wrists. End it. But if you're staying, Theon, I need you. We're gonna sail to Meereen. We're gonna make a pact with this Dragon Queen. And we're gonna take back the Iron Islands.","06","07","The Broken Man"
"Yara","Are you with me? Are you really with me?","06","07","The Broken Man"
"Yara","Now, since it's my last night ashore for a long while, I'm gonna go f*ck the tits off this one.","06","07","The Broken Man"
"Davos","Stannis camped here on his way to Winterfell.","06","07","The Broken Man"
"Sansa","And that's a good thing?","06","07","The Broken Man"
"Davos","He was the most experienced commander in Westeros. He chose this place for a reason. Those mountains are a natural fortification. There's a stream down there for the horses.","06","07","The Broken Man"
"Jon Snow","We're not staying here long. Another storm could hit any day..","06","07","The Broken Man"
"Davos","Aye, the snows defeated Stannis as much as the Boltons did.","06","07","The Broken Man"
"Jon Snow","We have to march on Winterfell now while we still can.","06","07","The Broken Man"
"Davos","2,000 Wildlings. 200 Hornwoods, 143 Mazins--","06","07","The Broken Man"
"Sansa","62 Mormonts.","06","07","The Broken Man"
"Davos","It's not what we'd hoped for. But we still have a chance if we're careful and smart.","06","07","The Broken Man"
"Davos","For f*ck's sake.","06","07","The Broken Man"
"Sansa","So he's your most trusted advisor now? Because he secured 62 men from a ten year old?","06","07","The Broken Man"
"Jon Snow","Ser Davos is the reason I'm standing here talking to you and he served Stannis for years.","06","07","The Broken Man"
"Sansa","Stannis who lost the Blackwater, who m*rder his own brother, who doesn't have a head?","06","07","The Broken Man"
"Sansa","It's not enough. We need more men.","06","07","The Broken Man"
"Jon Snow","There's no time.","06","07","The Broken Man"
"Sansa","If we went down to Castle Cerwyn, I know that Lord--","06","07","The Broken Man"
"Jon Snow","We fight with the army we have.","06","07","The Broken Man"
"Davos","Friends, this is not worth fighting over!","06","07","The Broken Man"
"Davos","This'll be it, now. Right now, we don't need to be fighting.","06","07","The Broken Man"
"Man","Who the f*ck are you?","06","07","The Broken Man"
"Davos","Hold on.","06","07","The Broken Man"
"Man #2","Yeah, who the f*ck are you?","06","07","The Broken Man"
"Ray","I was a soldier once. All my superiors thought I was brave. I wasn't. I mean, I never ran from a fight. Only because I was afraid my friends would see I was afraid. That's all I was, a coward. We followed orders no matter the orders. Burn that village. Fine, I'm your arsonist. Steal that farmer's crops. Good, I'm your thief. k*ll those young lads so they won't take up arms against us. I'm your m*rder. I remember once a woman screaming at us, calling us animals as we dragged her son from their hut. But we weren't animals. Animals are true to their nature and we had betrayed ours. I cut that young boy's throat myself as his mother screamed and my friends held her back.","06","07","The Broken Man"
"Ray","That night...I felt such shame. Shame was so heavy on me, I couldn't eat, I couldn't sleep.","06","07","The Broken Man"
"Ray","All I could do was stare into that dark sky and listen to that mother screaming her son's name. I'll hear her screaming the rest of my life.","06","07","The Broken Man"
"Ray","Now, I know I can never bring that lad back. All I can do with time I've got left is bring a little goodness into the world. That's all any of us can do, isn't it? Never too late to stop robbing people, to stop k*ll people. Start helping people.","06","07","The Broken Man"
"Ray","It's never too late to come back.","06","07","The Broken Man"
"Ray","And it's not about waiting for the gods to answer your prayers. It's not even about the gods. It's about you. Learning you have to answer your prayers yourself.","06","07","The Broken Man"
"Ray","Seven save you, friends. How can we help you?","06","07","The Broken Man"
"Lem","What are you doing here?","06","07","The Broken Man"
"Ray","Well, we're talking about life. You?","06","07","The Broken Man"
"Lem","Protecting the people.","06","07","The Broken Man"
"Ray","Well, we thank you for your protection. Who are you protecting us from?","06","07","The Broken Man"
"Lem","Do you have any horses?","06","07","The Broken Man"
"Ray","No horses. No gold. No steel.","06","07","The Broken Man"
"Lem","Food, then. Protecting the people is hungry work.","06","07","The Broken Man"
"Ray","I'm sure it is. You're welcome to stay for supper, but we have hungry mouths here.","06","07","The Broken Man"
"Lem","Stay safe. The night is dark and full of terrors.","06","07","The Broken Man"
"Sandor","""Seven save you, friends.""","06","07","The Broken Man"
"Ray","I'm a f*cking septon. What was I supposed to say?","06","07","The Broken Man"
"Sandor","They don't believe in your Seven. They're from the Brotherhood. They follow the Red God.","06","07","The Broken Man"
"Ray","Aye, well, all are welcome here. Anyway, we got nothing for them.","06","07","The Broken Man"
"Sandor","Sure, you do. You've got food, you've got steel even if you say you don't. And you've got women.","06","07","The Broken Man"
"Ray","What do you want to do? Fight them? k*ll them?","06","07","The Broken Man"
"Ray","It'd be you against all of them. I mean, these people don't know how to fight.","06","07","The Broken Man"
"Sandor","You do.","06","07","The Broken Man"
"Ray","I'm done with fighting.","06","07","The Broken Man"
"Sandor","Even if it's to protect yourself?","06","07","The Broken Man"
"Ray","Violence is a disease. You don't cure a disease by spreading it to more people.","06","07","The Broken Man"
"Sandor","You don't cure it by dying, either.","06","07","The Broken Man"
"Ray","You've done enough work for one day. Come on up for some supper.","06","07","The Broken Man"
"Sandor","It's gonna be a cold night. We'll need firewood.","06","07","The Broken Man"
"Ray","I'll save you a bowl of stew. Might even have some ale hidden away.","06","07","The Broken Man"
"Man","He's not a lying man. He says the Iron Fleet's in Slaver's Bay. I'm inclined to believe him. I'm not going anywhere near those mad f*ck.","06","07","The Broken Man"
"Arya","You're Westerosi.","06","07","The Broken Man"
"Man","What do you care?","06","07","The Broken Man"
"Arya","I want to book passage home.","06","07","The Broken Man"
"Man","You? Can't afford it.","06","07","The Broken Man"
"Man","Where'd you steal this from?","06","07","The Broken Man"
"Arya","Why do you care?","06","07","The Broken Man"
"Man","We leave in two days. You can have a hammock in steerage.","06","07","The Broken Man"
"Arya","I want a cabin. And we'll leave at dawn.","06","07","The Broken Man"
"Arya","See you at sunrise.","06","07","The Broken Man"
"Woman","Sweet girl.","06","07","The Broken Man"
"Lady Crane","My son.","06","08","No One"
"Bobono","What is that I hear and smell?","06","08","No One"
"Man","Get the wig!","06","08","No One"
"Izembaro","You beast, you beast. You k*ll my wife. And now you've taken your father's life. No worse child ever stained this land. I curse the day I named you. (groans)","06","08","No One"
"Bobono","My greatest crime!","06","08","No One"
"Jaime","I never thought you'd find her.","06","08","No One"
"Blackfish","I've said no three times already.","06","08","No One"
"Pycelle","Your Grace...","06","08","No One"
"Tommen","Lords and ladies, the Faith and the Crown are the two pillars that hold up this world.","06","08","No One"
